#chrom	name	symbol	geneName	locus_type
chr9	HGNC:51186	LINC01505	long intergenic non-protein coding RNA 1505	"RNA, long non-coding"
chr9	HGNC:45801	RN7SKP77	RN7SK pseudogene 77	pseudogene
chr9	HGNC:43192	RNA5SP292	"RNA, 5S ribosomal pseudogene 292"	pseudogene
chr9	HGNC:21684	ZNF462	zinc finger protein 462	gene with protein product
chr9	HGNC:36645	RPL7AP44	ribosomal protein L7a pseudogene 44	pseudogene
chr9	HGNC:9813	RAD23B	"RAD23 homolog B, nucleotide excision repair protein"	gene with protein product
chr9	HGNC:51193	LINC01509	long intergenic non-protein coding RNA 1509	"RNA, long non-coding"
chr9	HGNC:39403	HMGN2P32	high mobility group nucleosomal binding domain 2 pseudogene 32	pseudogene
chr9	HGNC:47455	RNU6-492P	"RNA, U6 small nuclear 492, pseudogene"	pseudogene
chr9	HGNC:6348	KLF4	KLF transcription factor 4	gene with protein product
chr9	HGNC:53712	PPIAP88	peptidylprolyl isomerase A pseudogene 88	pseudogene
chr9	HGNC:47959	RNU6-996P	"RNA, U6 small nuclear 996, pseudogene"	pseudogene
chr9	HGNC:48027	RNU6-1064P	"RNA, U6 small nuclear 1064, pseudogene"	pseudogene
chr9	HGNC:46675	RN7SL659P	"RNA, 7SL, cytoplasmic 659, pseudogene"	pseudogene
chr9	HGNC:23365	RPL36AP6	ribosomal protein L36a pseudogene 6	pseudogene
chr9	HGNC:43193	RNA5SP293	"RNA, 5S ribosomal pseudogene 293"	pseudogene
chr9	HGNC:37011	RPS15AP27	ribosomal protein S15a pseudogene 27	pseudogene
chr9	HGNC:36512	RPL31P43	ribosomal protein L31 pseudogene 43	pseudogene
chr9	HGNC:44490	CHCHD4P2	coiled-coil-helix-coiled-coil-helix domain containing 4 pseudogene 2	pseudogene
chr9	HGNC:35734	RPL36P14	ribosomal protein L36 pseudogene 14	pseudogene
chr9	HGNC:35639	RPL36AP35	ribosomal protein L36a pseudogene 35	pseudogene
chr9	HGNC:162	ACTL7B	actin like 7B	gene with protein product
chr9	HGNC:161	ACTL7A	actin like 7A	gene with protein product
chr9	HGNC:5959	ELP1	elongator acetyltransferase complex subunit 1	gene with protein product
chr9	HGNC:1364	ABITRAM	actin binding transcription modulator	gene with protein product
chr9	HGNC:2512	CTNNAL1	catenin alpha like 1	gene with protein product
chr9	HGNC:41957	RNA5-8SP3	"RNA, 5.8S ribosomal pseudogene 3"	pseudogene
chr9	HGNC:1363	TMEM245	transmembrane protein 245	gene with protein product
chr9	HGNC:31631	MIR32	microRNA 32	"RNA, micro"
chr9	HGNC:1362	FRRS1L	ferric chelate reductase 1 like	gene with protein product
chr9	HGNC:19818	EPB41L4B	erythrocyte membrane protein band 4.1 like 4B	gene with protein product
chr9	HGNC:47947	RNU6-984P	"RNA, U6 small nuclear 984, pseudogene"	pseudogene
chr9	HGNC:42112	MTND2P11	MT-ND2 pseudogene 11	pseudogene
chr9	HGNC:9655	PTPN3	protein tyrosine phosphatase non-receptor type 3	gene with protein product
chr9	HGNC:38901	MIR3927	microRNA 3927	"RNA, micro"
chr9	HGNC:42427	YBX1P6	Y-box binding protein 1 pseudogene 6	pseudogene
chr9	HGNC:33529	PALM2AKAP2	PALM2 and AKAP2 fusion	gene with protein product
chr9	HGNC:36411	RPL21P87	ribosomal protein L21 pseudogene 87	pseudogene
chr9	HGNC:31455	C9orf152	chromosome 9 open reading frame 152	gene with protein product
chr9	HGNC:12435	TXN	thioredoxin	gene with protein product
chr9	HGNC:31454	TXNDC8	thioredoxin domain containing 8	gene with protein product
chr9	HGNC:15985	SVEP1	"sushi, von Willebrand factor type A, EGF and pentraxin domain containing 1"	gene with protein product
chr9	HGNC:48002	RNU6-1039P	"RNA, U6 small nuclear 1039, pseudogene"	pseudogene
chr9	HGNC:7525	MUSK	muscle associated receptor tyrosine kinase	gene with protein product
chr9	HGNC:36359	RPS21P5	ribosomal protein S21 pseudogene 5	pseudogene
chr9	HGNC:3166	LPAR1	lysophosphatidic acid receptor 1	gene with protein product
chr9	HGNC:47395	RNU6-432P	"RNA, U6 small nuclear 432, pseudogene"	pseudogene
chr9	HGNC:34068	RNY4P18	RNY4 pseudogene 18	pseudogene
chr9	HGNC:50216	MIR7702	microRNA 7702	"RNA, micro"
chr9	HGNC:8264	OR2K2	olfactory receptor family 2 subfamily K member 2	gene with protein product
chr9	HGNC:29020	ECPAS	Ecm29 proteasome adaptor and scaffold	gene with protein product
chr9	HGNC:43194	RNA5SP294	"RNA, 5S ribosomal pseudogene 294"	pseudogene
chr9	HGNC:23384	ZNF483	zinc finger protein 483	gene with protein product
chr9	HGNC:18429	PTGR1	prostaglandin reductase 1	gene with protein product
chr9	HGNC:23369	LRRC37A5P	"leucine rich repeat containing 37 member A5, pseudogene"	pseudogene
chr9	HGNC:34187	DNAJC25	DnaJ heat shock protein family (Hsp40) member C25	gene with protein product
chr9	HGNC:37501	DNAJC25-GNG10	DNAJC25-GNG10 readthrough	readthrough
chr9	HGNC:4402	GNG10	G protein subunit gamma 10	gene with protein product
chr9	HGNC:26535	SHOC1	shortage in chiasmata 1	gene with protein product
chr9	HGNC:47976	RNU6-1013P	"RNA, U6 small nuclear 1013, pseudogene"	pseudogene
chr9	HGNC:12524	UGCG	UDP-glucose ceramide glucosyltransferase	gene with protein product
chr9	HGNC:41545	MIR4668	microRNA 4668	"RNA, micro"
chr9	HGNC:47673	RNU6-710P	"RNA, U6 small nuclear 710, pseudogene"	pseudogene
chr9	HGNC:25413	SUSD1	sushi domain containing 1	gene with protein product
chr9	HGNC:47818	RNU6-855P	"RNA, U6 small nuclear 855, pseudogene"	pseudogene
chr9	HGNC:36682	RPL29P20	ribosomal protein L29 pseudogene 20	pseudogene
chr9	HGNC:10253	PTBP3	polypyrimidine tract binding protein 3	gene with protein product
chr9	HGNC:46073	RN7SL57P	"RNA, 7SL, cytoplasmic 57, pseudogene"	pseudogene
chr9	HGNC:43195	RNA5SP295	"RNA, 5S ribosomal pseudogene 295"	pseudogene
chr9	HGNC:46446	RN7SL430P	"RNA, 7SL, cytoplasmic 430, pseudogene"	pseudogene
chr9	HGNC:49347	HSPE1P28	heat shock protein family E (Hsp10) member 1 pseudogene 28	pseudogene
chr9	HGNC:36694	RPL32P22	ribosomal protein L32 pseudogene 22	pseudogene
chr9	HGNC:18572	HSDL2	hydroxysteroid dehydrogenase like 2	gene with protein product
chr9	HGNC:31438	HSDL2-AS1	HSDL2 antisense RNA 1	"RNA, long non-coding"
chr9	HGNC:23427	KIAA1958	KIAA1958	gene with protein product
chr9	HGNC:24994	INIP	INTS3 and NABP interacting protein	gene with protein product
chr9	HGNC:23685	SNX30	sorting nexin family member 30	gene with protein product
chr9	HGNC:16055	SLC46A2	solute carrier family 46 member 2	gene with protein product
chr9	HGNC:49202	MUPP	"major urinary protein, pseudogene"	pseudogene
chr9	HGNC:27271	ZNF883	zinc finger protein 883	unknown
chr9	HGNC:12863	ZFP37	ZFP37 zinc finger protein	gene with protein product
chr9	HGNC:21865	FAM225B	family with sequence similarity 225 member B	"RNA, long non-coding"
chr9	HGNC:27855	FAM225A	family with sequence similarity 225 member A	"RNA, long non-coding"
chr9	HGNC:11017	SLC31A2	solute carrier family 31 member 2	gene with protein product
chr9	HGNC:23397	FKBP15	FKBP prolyl isomerase family member 15	gene with protein product
chr9	HGNC:11016	SLC31A1	solute carrier family 31 member 1	gene with protein product
chr9	HGNC:17839	CDC26	cell division cycle 26	gene with protein product
chr9	HGNC:17349	PRPF4	pre-mRNA processing factor 4	gene with protein product
chr9	HGNC:28721	RNF183	ring finger protein 183	gene with protein product
chr9	HGNC:21421	WDR31	WD repeat domain 31	gene with protein product
chr9	HGNC:18232	BSPRY	B-box and SPRY domain containing	gene with protein product
chr9	HGNC:28171	HDHD3	haloacid dehalogenase like hydrolase domain containing 3	gene with protein product
chr9	HGNC:395	ALAD	aminolevulinate dehydratase	gene with protein product
chr9	HGNC:13546	POLE3	"DNA polymerase epsilon 3, accessory subunit"	gene with protein product
chr9	HGNC:23570	C9orf43	chromosome 9 open reading frame 43	gene with protein product
chr9	HGNC:9999	RGS3	regulator of G protein signaling 3	gene with protein product
chr9	HGNC:29416	ZNF618	zinc finger protein 618	gene with protein product
chr9	HGNC:453	AMBP	alpha-1-microglobulin/bikunin precursor	gene with protein product
chr9	HGNC:21495	KIF12	kinesin family member 12	gene with protein product
chr9	HGNC:22986	COL27A1	collagen type XXVII alpha 1 chain	gene with protein product
chr9	HGNC:32344	MIR455	microRNA 455	"RNA, micro"
chr9	HGNC:8498	ORM1	orosomucoid 1	gene with protein product
chr9	HGNC:8499	ORM2	orosomucoid 2	gene with protein product
chr9	HGNC:24108	AKNA	AT-hook transcription factor	gene with protein product
chr9	HGNC:16361	WHRN	whirlin	gene with protein product
chr9	HGNC:864	ATP6V1G1	ATPase H+ transporting V1 subunit G1	gene with protein product
chr9	HGNC:24513	TMEM268	transmembrane protein 268	gene with protein product
chr9	HGNC:53655	TEX53	testis expressed 53	gene with protein product
chr9	HGNC:52393	TEX48	testis expressed 48	gene with protein product
chr9	HGNC:11931	TNFSF15	TNF superfamily member 15	gene with protein product
chr9	HGNC:11938	TNFSF8	TNF superfamily member 8	gene with protein product
chr9	HGNC:5318	TNC	tenascin C	gene with protein product
chr9	HGNC:23658	DELEC1	deleted in esophageal cancer 1	"RNA, long non-coding"
chr9	HGNC:23367	LINC00474	long intergenic non-protein coding RNA 474	"RNA, long non-coding"
chr9	HGNC:8602	PAPPA	pappalysin 1	gene with protein product
chr9	HGNC:35160	PAPPA-AS2	PAPPA antisense RNA 2	"RNA, long non-coding"
chr9	HGNC:35152	PAPPA-AS1	PAPPA antisense RNA 1	"RNA, long non-coding"
chr9	HGNC:17021	ASTN2	astrotactin 2	gene with protein product
chr9	HGNC:51175	ASTN2-AS1	ASTN2 antisense RNA 1	"RNA, long non-coding"
chr9	HGNC:16380	TRIM32	tripartite motif containing 32	gene with protein product
chr9	HGNC:23300	RPL10P3	ribosomal protein L10 pseudogene 3	pseudogene
chr9	HGNC:33619	SNORA70C	"small nucleolar RNA, H/ACA box 70C"	"RNA, small nucleolar"
chr9	HGNC:45852	RN7SKP128	RN7SK pseudogene 128	pseudogene
chr9	HGNC:45849	RN7SKP125	RN7SK pseudogene 125	pseudogene
chr9	HGNC:35932	RPL35AP22	ribosomal protein L35a pseudogene 22	pseudogene
chr9	HGNC:11850	TLR4	toll like receptor 4	gene with protein product
chr9	HGNC:48045	RNU6-1082P	"RNA, U6 small nuclear 1082, pseudogene"	pseudogene
chr9	HGNC:49299	TPT1P9	TPT1 pseudogene 9	pseudogene
chr9	HGNC:53750	LINC02578	long intergenic non-protein coding RNA 2578	"RNA, long non-coding"
chr9	HGNC:2687	BRINP1	BMP/retinoic acid inducible neural specific 1	gene with protein product
chr9	HGNC:51842	LINC01613	long intergenic non-protein coding RNA 1613	"RNA, long non-coding"
chr9	HGNC:31534	MIR147A	microRNA 147a	"RNA, micro"
chr9	HGNC:18672	CDK5RAP2	CDK5 regulatory subunit associated protein 2	gene with protein product
chr9	HGNC:3234	MEGF9	multiple EGF like domains 9	gene with protein product
chr9	HGNC:44994	AHCYP2	adenosylhomocysteinase pseudogene 2	pseudogene
chr9	HGNC:13608	FBXW2	F-box and WD repeat domain containing 2	gene with protein product
chr9	HGNC:53652	B3GALT9	"beta-1,3-galactosyltransferase 9"	gene with protein product
chr9	HGNC:9563	PSMD5	"proteasome 26S subunit, non-ATPase 5"	gene with protein product
chr9	HGNC:27367	CUTALP	"cutA divalent cation tolerance like, pseudogene"	pseudogene
chr9	HGNC:24566	PHF19	PHD finger protein 19	gene with protein product
chr9	HGNC:12031	TRAF1	TNF receptor associated factor 1	gene with protein product
chr9	HGNC:53618	C5-OT1	C5 3' UTR overlapping transcript 1	"RNA, long non-coding"
chr9	HGNC:1331	C5	complement C5	gene with protein product
chr9	HGNC:1858	CNTRL	centriolin	gene with protein product
chr9	HGNC:16524	RAB14	"RAB14, member RAS oncogene family"	gene with protein product
chr9	HGNC:4620	GSN	gelsolin	gene with protein product
chr9	HGNC:46197	RN7SL181P	"RNA, 7SL, cytoplasmic 181, pseudogene"	pseudogene
chr9	HGNC:23372	GSN-AS1	GSN antisense RNA 1	"RNA, long non-coding"
chr9	HGNC:3383	STOM	stomatin	gene with protein product
chr9	HGNC:4253	GGTA1	glycoprotein alpha-galactosyltransferase 1 (inactive)	gene with protein product
chr9	HGNC:46203	RN7SL187P	"RNA, 7SL, cytoplasmic 187, pseudogene"	pseudogene
chr9	HGNC:39184	HMGB1P37	high mobility group box 1 pseudogene 37	pseudogene
chr9	HGNC:17294	DAB2IP	DAB2 interacting protein	gene with protein product
chr9	HGNC:18113	TTLL11	tubulin tyrosine ligase like 11	gene with protein product
chr9	HGNC:41759	MIR4478	microRNA 4478	"RNA, micro"
chr9	HGNC:7692	NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	gene with protein product
chr9	HGNC:17841	MORN5	MORN repeat containing 5	gene with protein product
chr9	HGNC:21735	LHX6	LIM homeobox 6	gene with protein product
chr9	HGNC:28413	RBM18	RNA binding motif protein 18	gene with protein product
chr9	HGNC:7234	MRRF	mitochondrial ribosome recycling factor	gene with protein product
chr9	HGNC:9604	PTGS1	prostaglandin-endoperoxide synthase 1	gene with protein product
chr9	HGNC:8209	OR1J2	olfactory receptor family 1 subfamily J member 2	gene with protein product
chr9	HGNC:8208	OR1J1	olfactory receptor family 1 subfamily J member 1	gene with protein product
chr9	HGNC:8211	OR1J4	olfactory receptor family 1 subfamily J member 4	gene with protein product
chr9	HGNC:8221	OR1N1	olfactory receptor family 1 subfamily N member 1	gene with protein product
chr9	HGNC:15110	OR1L8	olfactory receptor family 1 subfamily L member 8	gene with protein product
chr9	HGNC:15111	OR1N2	olfactory receptor family 1 subfamily N member 2	gene with protein product
chr9	HGNC:8206	OR1H1P	olfactory receptor family 1 subfamily H member 1 pseudogene	pseudogene
chr9	HGNC:8223	OR1Q1	olfactory receptor family 1 subfamily Q member 1	gene with protein product
chr9	HGNC:8181	OR1B1	olfactory receptor family 1 subfamily B member 1	gene with protein product
chr9	HGNC:8213	OR1L1	olfactory receptor family 1 subfamily L member 1	gene with protein product
chr9	HGNC:8215	OR1L3	olfactory receptor family 1 subfamily L member 3	gene with protein product
chr9	HGNC:28608	TLK1P1	tousled like kinase 1 pseudogene 1	pseudogene
chr9	HGNC:8216	OR1L4	olfactory receptor family 1 subfamily L member 4	gene with protein product
chr9	HGNC:8218	OR1L6	olfactory receptor family 1 subfamily L member 6	gene with protein product
chr9	HGNC:23122	SKA2P1	spindle and kinetochore associated complex subunit 2 pseudogene 1	pseudogene
chr9	HGNC:8331	OR5C1	olfactory receptor family 5 subfamily C member 1	gene with protein product
chr9	HGNC:8212	OR1K1	olfactory receptor family 1 subfamily K member 1	gene with protein product
chr9	HGNC:8770	PDCL	phosducin like	gene with protein product
chr9	HGNC:48894	KRT18P67	keratin 18 pseudogene 67	pseudogene
chr9	HGNC:21461	RC3H2	ring finger and CCCH-type domains 2	gene with protein product
chr9	HGNC:32751	SNORD90	"small nucleolar RNA, C/D box 90"	"RNA, small nucleolar"
chr9	HGNC:16764	ZBTB6	zinc finger and BTB domain containing 6	gene with protein product
chr9	HGNC:23383	ZBTB26	zinc finger and BTB domain containing 26	gene with protein product
chr9	HGNC:17155	RABGAP1	RAB GTPase activating protein 1	gene with protein product
chr9	HGNC:50878	RNY1P15	RNY1 pseudogene 15	pseudogene
chr9	HGNC:36075	RPS25P8	ribosomal protein S25 pseudogene 8	pseudogene
chr9	HGNC:4476	GPR21	G protein-coupled receptor 21	gene with protein product
chr9	HGNC:23642	MIR600HG	MIR600 host gene	"RNA, long non-coding"
chr9	HGNC:16462	STRBP	spermatid perinuclear RNA binding protein	gene with protein product
chr9	HGNC:32856	MIR600	microRNA 600	"RNA, micro"
chr9	HGNC:18688	CRB2	crumbs cell polarity complex component 2	gene with protein product
chr9	HGNC:29324	DENND1A	DENN domain containing 1A	gene with protein product
chr9	HGNC:32857	MIR601	microRNA 601	"RNA, micro"
chr9	HGNC:49982	MIR7150	microRNA 7150	"RNA, micro"
chr9	HGNC:45150	PIGFP2	phosphatidylinositol glycan anchor biosynthesis class F pseudogene 2	pseudogene
chr9	HGNC:56163	LHX2-AS1	LHX2 antisense RNA 1	"RNA, long non-coding"
chr9	HGNC:6594	LHX2	LIM homeobox 2	gene with protein product
chr9	HGNC:7749	NEK6	NIMA related kinase 6	gene with protein product
chr9	HGNC:9544	PSMB7	proteasome 20S subunit beta 7	gene with protein product
chr9	HGNC:18651	ADGRD2	adhesion G protein-coupled receptor D2	gene with protein product
chr9	HGNC:7983	NR5A1	nuclear receptor subfamily 5 group A member 1	gene with protein product
chr9	HGNC:7985	NR6A1	nuclear receptor subfamily 6 group A member 1	gene with protein product
chr9	HGNC:46318	RN7SL302P	"RNA, 7SL, cytoplasmic 302, pseudogene"	pseudogene
chr9	HGNC:37188	MIR181A2HG	MIR181A2 host gene	"RNA, long non-coding"
chr9	HGNC:31549	MIR181A2	microRNA 181a-2	"RNA, micro"
chr9	HGNC:31551	MIR181B2	microRNA 181b-2	"RNA, micro"
chr9	HGNC:27270	OLFML2A	olfactomedin like 2A	gene with protein product
chr9	HGNC:23745	WDR38	WD repeat domain 38	gene with protein product
chr9	HGNC:10344	RPL35	ribosomal protein L35	gene with protein product
chr9	HGNC:23366	ARPC5L	actin related protein 2/3 complex subunit 5 like	gene with protein product
chr9	HGNC:4424	GOLGA1	golgin A1	gene with protein product
chr9	HGNC:47018	RNU4-82P	"RNA, U4 small nuclear 82, pseudogene"	pseudogene
chr9	HGNC:26709	SCAI	suppressor of cancer cell invasion	gene with protein product
chr9	HGNC:51607	FXNP2	frataxin pseudogene 2	pseudogene
chr9	HGNC:9323	PPP6C	protein phosphatase 6 catalytic subunit	gene with protein product
chr9	HGNC:9464	PRPS1P2	phosphoribosyl pyrophosphate synthetase 1 pseudogene 2	pseudogene
chr9	HGNC:13674	NDUFB3P2	NADH:ubiquinone oxidoreductase subunit B3 pseudogene 2	pseudogene
chr9	HGNC:51930	RPSAP76	ribosomal protein SA pseudogene 76	pseudogene
chr9	HGNC:16896	RABEPK	Rab9 effector protein with kelch motifs	gene with protein product
chr9	HGNC:5238	HSPA5	heat shock protein family A (Hsp70) member 5	gene with protein product
chr9	HGNC:23375	GAPVD1	GTPase activating protein and VPS9 domains 1	gene with protein product
chr9	HGNC:35562	RPS10P17	ribosomal protein S10 pseudogene 17	pseudogene
chr9	HGNC:47983	RNU6-1020P	"RNA, U6 small nuclear 1020, pseudogene"	pseudogene
chr9	HGNC:34185	RNU5B-5P	"RNA, U5B small nuclear 5, pseudogene"	pseudogene
chr9	HGNC:18752	MAPKAP1	MAPK associated protein 1	gene with protein product
chr9	HGNC:46046	RN7SL30P	"RNA, 7SL, cytoplasmic 30, pseudogene"	pseudogene
chr9	HGNC:39133	HNRNPA1P15	heterogeneous nuclear ribonucleoprotein A1 pseudogene 15	pseudogene
chr9	HGNC:24638	PBX3-DT	PBX3 divergent transcript	"RNA, long non-coding"
chr9	HGNC:8634	PBX3	PBX homeobox 3	gene with protein product
chr9	HGNC:23368	MVB12B	multivesicular body subunit 12B	gene with protein product
chr9	HGNC:37079	NRON	non-coding repressor of NFAT	"RNA, long non-coding"
chr9	HGNC:55849	LMX1B-DT	LMX1B divergent transcript	"RNA, long non-coding"
chr9	HGNC:6654	LMX1B	LIM homeobox transcription factor 1 beta	gene with protein product
chr9	HGNC:17908	ZBTB43	zinc finger and BTB domain containing 43	gene with protein product
chr9	HGNC:31446	ZBTB34	zinc finger and BTB domain containing 34	gene with protein product
chr9	HGNC:16851	RALGPS1	Ral GEF with PH domain and SH3 binding motif 1	gene with protein product
chr9	HGNC:490	ANGPTL2	angiopoietin like 2	gene with protein product
chr9	HGNC:25425	GARNL3	GTPase activating Rap/RanGAP domain like 3	gene with protein product
chr9	HGNC:13812	SLC2A8	solute carrier family 2 member 8	gene with protein product
chr9	HGNC:13153	ZNF79	zinc finger protein 79	gene with protein product
chr9	HGNC:10302	RPL12	ribosomal protein L12	gene with protein product
chr9	HGNC:10222	SNORA65	"small nucleolar RNA, H/ACA box 65"	"RNA, small nucleolar"
chr9	HGNC:25135	LRSAM1	leucine rich repeat and sterile alpha motif containing 1	gene with protein product
chr9	HGNC:25282	NIBAN2	niban apoptosis regulator 2	gene with protein product
chr9	HGNC:11444	STXBP1	syntaxin binding protein 1	gene with protein product
chr9	HGNC:38962	MIR3911	microRNA 3911	"RNA, micro"
chr9	HGNC:27039	PTRH1	peptidyl-tRNA hydrolase 1 homolog	gene with protein product
chr9	HGNC:27843	CFAP157	cilia and flagella associated protein 157	gene with protein product
chr9	HGNC:26536	TTC16	tetratricopeptide repeat domain 16	gene with protein product
chr9	HGNC:11996	TOR2A	torsin family 2 member A	gene with protein product
chr9	HGNC:16884	SH2D3C	SH2 domain containing 3C	gene with protein product
chr9	HGNC:41595	MIR3960	microRNA 3960	"RNA, micro"
chr9	HGNC:38221	MIR2861	microRNA 2861	"RNA, micro"
chr9	HGNC:1780	CDK9	cyclin dependent kinase 9	gene with protein product
chr9	HGNC:3824	FPGS	folylpolyglutamate synthase	gene with protein product
chr9	HGNC:3349	ENG	endoglin	gene with protein product
chr9	HGNC:43196	RNA5SP296	"RNA, 5S ribosomal pseudogene 296"	pseudogene
chr9	HGNC:361	AK1	adenylate kinase 1	gene with protein product
chr9	HGNC:41662	MIR4672	microRNA 4672	"RNA, micro"
chr9	HGNC:23364	ST6GALNAC6	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6"	gene with protein product
chr9	HGNC:17846	ST6GALNAC4	"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4"	gene with protein product
chr9	HGNC:28711	PIP5KL1	phosphatidylinositol-4-phosphate 5-kinase like 1	gene with protein product
chr9	HGNC:3006	DPM2	"dolichyl-phosphate mannosyltransferase subunit 2, regulatory"	gene with protein product
